id	dosya:satir	iddia	sinif	basan_alet	zaman
C22	web//styles/button-placket.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/button-placket.html:113	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/straight-skirt.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/straight-skirt.html:111	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/gathered-skirt.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/gathered-skirt.html:110	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/square-neckline.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/square-neckline.html:109	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/balloon-sleeve.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/balloon-sleeve.html:111	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/crew-neckline.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/crew-neckline.html:109	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/empire-waist.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/empire-waist.html:112	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/boat-neckline.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/boat-neckline.html:109	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/a-line-skirt.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/a-line-skirt.html:113	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/sweetheart-neckline.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/sweetheart-neckline.html:111	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/open-back.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/open-back.html:113	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/hem-ruffle.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/hem-ruffle.html:112	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/scoop-neckline.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/scoop-neckline.html:109	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/collars.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/collars.html:112	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/fabric-ties.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/fabric-ties.html:112	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/keyhole.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/keyhole.html:111	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//api.html:165	free during the build	KANITSIZ	YOK - pricing promise, no tool	future
